TIC,Outbst,Flare,tpeak,e_tpeak,E_tpeak,Amp,e_Amp,E_Amp,FWHMdt,e_FWHMdt,E_FWHMdt,Ebol,e_Ebol,E_Ebol,MCME,e_MCME,E_MCME
232062375,3,1,2458327.448004,0.000425,0.000465,0.01021,0.00120,0.00144,0.01053,0.00291,0.00342,,,,,,
232062375,3,2,2458327.560687,0.000370,0.000236,0.01276,0.00469,0.01029,0.00098,0.00053,0.00120,,,,,,
232062375,4,1,2458328.199045,0.000083,0.000089,0.03101,0.00146,0.00151,0.00398,0.00035,0.00037,,,,,,
232062375,5,1,2458328.781984,0.000023,0.000023,0.12836,0.01559,0.01400,0.00030,0.00004,0.00006,,,,,,
232062375,6,1,2458332.625088,0.000324,0.000414,0.01378,0.00098,0.00100,0.00900,0.00127,0.00149,,,,,,
232062375,6,2,2458332.574690,0.000067,0.000056,0.06917,0.01119,0.01311,0.00076,0.00015,0.00021,,,,,,
232062375,7,1,2458332.908388,0.000250,0.000304,0.00856,0.00129,0.00142,0.00376,0.00089,0.00115,,,,,,
232062375,8,1,2458333.205790,0.000075,0.000085,0.03580,0.00144,0.00150,0.00413,0.00030,0.00033,,,,,,
232062375,9,1,2458335.381495,0.001077,0.001223,0.00896,0.00109,0.00121,0.01798,0.00391,0.00504,,,,,,
232062375,10,1,2458336.838508,0.000265,0.000263,0.00989,0.00138,0.00158,0.00382,0.00121,0.00142,,,,,,
232062375,10,2,2458336.935726,0.000246,0.000219,0.00834,0.00186,0.00274,0.00194,0.00085,0.00131,,,,,,
232062375,12,1,2458338.056324,0.000128,0.000119,0.02785,0.00227,0.00252,0.00353,0.00062,0.00058,,,,,,
232062375,13,1,2458340.758284,0.000299,0.000292,0.00671,0.00106,0.00125,0.00387,0.00099,0.00128,,,,,,
232062375,13,2,2458340.696740,0.000407,0.000419,0.00597,0.00098,0.00107,0.00453,0.00109,0.00155,,,,,,
232062375,14,1,2458341.413625,0.000430,0.000485,0.01005,0.00103,0.00118,0.00977,0.00214,0.00231,,,,,,
232062375,15,1,2458342.409257,0.000095,0.000075,0.03926,0.00849,0.00989,0.00092,0.00025,0.00041,,,,,,
232062375,16,1,2458345.384352,0.000129,0.000103,0.02429,0.00480,0.01109,0.00128,0.00055,0.00060,,,,,,
232062375,17,1,2458345.628815,0.001260,0.001372,0.01059,0.00080,0.00081,0.03730,0.00533,0.00701,,,,,,
232062375,17,2,2458345.602119,0.000262,0.000197,0.03275,0.00986,0.00800,0.00151,0.00048,0.00121,,,,,,
232062375,17,3,2458345.594915,0.000157,0.000168,0.05232,0.00120,0.00120,0.01427,0.00075,0.00076,,,,,,
232062375,18,1,2458346.015431,0.000441,0.000372,0.01099,0.00300,0.00612,0.00213,0.00106,0.00153,,,,,,
232062375,19,1,2458346.916247,0.000377,0.000364,0.00727,0.00088,0.00099,0.00717,0.00153,0.00177,,,,,,
232064182,1,1,2458326.294824,0.000045,0.000054,0.11036,0.01002,0.01154,0.00154,0.00023,0.00025,3.2e+32,2.1e+31,3e+31,4.6e+19,4.4e+19,5.5e+20
232064182,2,1,2458328.541471,0.000373,0.000383,0.02659,0.00254,0.00269,0.00840,0.00158,0.00200,4.3e+32,5.5e+31,5.2e+31,7.1e+19,6.6e+19,2e+21
232064182,3,1,2458328.843309,0.000328,0.000438,0.02472,0.00347,0.00384,0.00607,0.00175,0.00227,2.4e+32,4.4e+31,9e+31,3.2e+19,3e+19,4.2e+20
232064182,4,1,2458329.943084,0.000316,0.000304,0.03061,0.00293,0.00314,0.00637,0.00123,0.00141,3.2e+32,4.1e+31,6.8e+31,3.6e+19,3.4e+19,5.8e+20
232064182,4,2,2458329.950518,0.000161,0.000215,0.03393,0.00515,0.00726,0.00250,0.00079,0.00104,1.7e+32,3.5e+31,4.7e+31,2.9e+19,2.8e+19,5.6e+20
232064182,5,1,2458330.903335,0.000223,0.000278,0.02904,0.00519,0.00807,0.00392,0.00140,0.00163,1.9e+32,4.1e+31,6.4e+31,2.5e+19,2.4e+19,4e+20
232064182,6,1,2458336.344869,0.000379,0.000548,0.01894,0.00327,0.00355,0.00543,0.00172,0.00274,1.8e+32,4.4e+31,5.9e+31,3.3e+19,3.1e+19,6.8e+20
232064182,7,1,2458341.411262,0.000245,0.000288,0.02376,0.00441,0.00578,0.00359,0.00129,0.00174,1.7e+32,4.5e+31,4e+31,2.6e+19,2.5e+19,2.7e+20
232064182,8,1,2458342.705687,0.000294,0.000286,0.04702,0.00270,0.00273,0.00917,0.00103,0.00116,8.9e+32,8.8e+31,1.1e+32,7.6e+19,7.2e+19,1.6e+21
232064182,9,1,2458349.437329,0.000090,0.000083,0.08322,0.00619,0.00749,0.00233,0.00029,0.00030,3.8e+32,2.2e+31,3.6e+31,5.8e+19,5.2e+19,5.4e+20
232064182,10,1,2458351.834705,0.000383,0.000433,0.03204,0.00449,0.00502,0.00460,0.00096,0.00118,2.6e+32,4.4e+31,3.7e+31,4.9e+19,4.4e+19,1.1e+21
232073219,1,1,2458330.839706,0.000388,0.000366,0.01553,0.00413,0.00449,0.00257,0.00074,0.00144,,,,,,
232073219,2,1,2458331.387168,0.000255,0.000233,0.02178,0.00369,0.00408,0.00288,0.00072,0.00099,,,,,,
232073219,3,1,2458333.313403,0.000691,0.000596,0.02231,0.00211,0.00223,0.01023,0.00164,0.00193,,,,,,
232073219,4,1,2458335.195912,0.000244,0.000333,0.02957,0.00346,0.00385,0.00442,0.00085,0.00109,,,,,,
232073219,5,1,2458339.930052,0.000293,0.000298,0.02447,0.00427,0.00531,0.00403,0.00108,0.00147,,,,,,
232073219,6,1,2458341.723924,0.000427,0.000548,0.03230,0.00300,0.00307,0.00774,0.00146,0.00175,,,,,,
232073219,7,1,2458343.974220,0.000594,0.000631,0.01739,0.00271,0.00306,0.00771,0.00189,0.00214,,,,,,
232073219,8,1,2458344.778322,0.000251,0.000278,0.03641,0.00264,0.00285,0.00750,0.00118,0.00132,,,,,,
232073219,1,1,2458356.158166,0.000326,0.000531,0.01674,0.00312,0.00346,0.00439,0.00124,0.00187,,,,,,
232073219,2,1,2458357.119155,0.000089,0.000088,0.08214,0.00364,0.00372,0.00430,0.00046,0.00040,,,,,,
232073219,2,2,2458357.096913,0.000171,0.000143,0.03235,0.00855,0.01270,0.00129,0.00048,0.00077,,,,,,
232073219,3,1,2458360.623369,0.000155,0.000148,0.02930,0.00375,0.00445,0.00282,0.00057,0.00067,,,,,,
232073219,5,1,2458366.563271,0.000049,0.000048,0.13137,0.00537,0.00618,0.00222,0.00017,0.00018,,,,,,
232073219,6,1,2458373.503642,0.000073,0.000068,0.06837,0.00775,0.01113,0.00185,0.00040,0.00043,,,,,,
232073219,7,1,2458375.199182,0.000325,0.000313,0.02344,0.00285,0.00312,0.00462,0.00087,0.00105,,,,,,
232073219,8,1,2458375.360057,0.000530,0.000578,0.01989,0.00280,0.00326,0.00878,0.00246,0.00287,,,,,,
232073219,9,1,2458377.524318,0.000412,0.000463,0.01445,0.00207,0.00225,0.00663,0.00149,0.00240,,,,,,
232073219,10,1,2458381.393975,0.000029,0.000031,0.21632,0.00636,0.00659,0.00271,0.00016,0.00016,,,,,,
232073492,1,1,2458326.024740,0.000154,0.000165,0.06243,0.01003,0.01318,0.00232,0.00064,0.00076,2.1e+32,4.5e+31,3.6e+31,3.2e+19,3.1e+19,3.6e+20
232073492,2,1,2458330.833708,0.000220,0.000254,0.05923,0.00602,0.00642,0.00439,0.00075,0.00088,3.3e+32,4.7e+31,3.9e+31,3.4e+19,3.2e+19,6.5e+20
232073492,4,1,2458337.029992,0.000333,0.000287,0.04133,0.01052,0.04687,0.00202,0.00156,0.00189,1.2e+32,6.2e+31,8.8e+31,2.5e+19,2.4e+19,2.8e+20
232073492,5,1,2458338.462069,0.000374,0.000276,0.03255,0.01044,0.01816,0.00171,0.00085,0.00164,8.1e+31,2.5e+31,4.3e+31,2e+19,1.9e+19,3e+20
232073492,6,1,2458346.964994,0.000312,0.000326,0.03438,0.00690,0.00854,0.00333,0.00115,0.00146,1.6e+32,4.3e+31,5.2e+31,2.7e+19,2.5e+19,4.1e+20
232073492,8,1,2458351.886301,0.000407,0.000468,0.04456,0.00392,0.00406,0.00883,0.00128,0.00153,4.9e+32,5e+31,6.2e+31,6.9e+19,6.4e+19,2.2e+21
232073492,1,1,2458354.139793,0.000132,0.000122,0.10823,0.01049,0.01152,0.00242,0.00040,0.00044,3.8e+32,5.2e+31,4.7e+31,4.7e+19,4.4e+19,5.8e+20
232073492,3,1,2458357.574665,0.000088,0.000086,0.14410,0.01068,0.01155,0.00257,0.00035,0.00038,5e+32,5.1e+31,4.1e+31,6.5e+19,5.9e+19,2.3e+21
232073492,4,1,2458360.925696,0.000305,0.000379,0.08489,0.01167,0.01364,0.00480,0.00137,0.00195,5.5e+32,1e+32,2.2e+32,5.6e+19,5.4e+19,6.6e+20
232073492,5,1,2458365.136566,0.000388,0.000546,0.03840,0.00690,0.00582,0.00271,0.00085,0.00121,1.3e+32,3.5e+31,2.9e+31,2.2e+19,2.1e+19,3.5e+20
232073492,5,2,2458365.142969,0.000508,0.000285,0.03221,0.00812,0.01076,0.00197,0.00080,0.00151,9.3e+31,2.7e+31,5.1e+31,1.7e+19,1.7e+19,3.9e+20
232073492,9,1,2458381.277073,0.000057,0.000053,0.29495,0.03068,0.04869,0.00133,0.00028,0.00026,6e+32,5.6e+31,8e+31,6.4e+19,6.1e+19,1.3e+21
232073646,1,1,2458358.302307,0.000201,0.000200,0.02032,0.00274,0.00310,0.00932,0.00124,0.00138,6.2e+34,1.4e+34,1.6e+34,1e+21,1e+21,3e+22
232073646,2,1,2458363.468862,0.000179,0.000171,0.02239,0.00289,0.00316,0.00257,0.00081,0.00085,1.4e+34,5.1e+33,7.5e+33,6.4e+20,5.9e+20,1.4e+22
232073646,2,2,2458363.475584,0.000291,0.000300,0.03616,0.00668,0.00787,0.01259,0.00382,0.00377,1.1e+35,4.5e+34,6.8e+34,8e+20,7.5e+20,1.8e+22
232073646,3,1,2458374.769117,0.000168,0.000179,0.03024,0.00225,0.00232,0.00614,0.00092,0.00099,5.5e+34,1.2e+34,9.8e+33,1.6e+21,1.5e+21,6e+22
232082780,1,1,2458325.747857,0.000194,0.000182,0.02816,0.00237,0.00248,0.00355,0.00045,0.00052,7.7e+33,6.8e+32,9.8e+32,3.4e+20,3.3e+20,6.5e+21
232083054,1,1,2458327.031167,0.000608,0.000682,0.03176,0.00438,0.00476,0.00785,0.00221,0.00301,6e+32,1.9e+32,1.5e+32,6.6e+19,6.2e+19,1.4e+21
232083054,3,1,2458329.197602,0.000156,0.000169,0.08997,0.00569,0.00598,0.00378,0.00052,0.00058,7.4e+32,7.8e+31,1.1e+32,9e+19,8.2e+19,2.4e+21
232083054,4,1,2458331.662373,0.000065,0.000068,0.09435,0.01817,0.02510,0.00116,0.00033,0.00043,2.3e+32,2.8e+31,4.3e+31,4.6e+19,4.2e+19,1.1e+21
232083054,5,1,2458336.517009,0.000345,0.000445,0.02509,0.00524,0.00653,0.00382,0.00143,0.00243,2.4e+32,7.1e+31,1.2e+32,3.9e+19,3.7e+19,8.5e+20
232083054,6,1,2458341.339267,0.000220,0.000243,0.04404,0.00531,0.00577,0.00377,0.00083,0.00098,3.7e+32,6.1e+31,8.5e+31,4.9e+19,4.6e+19,6.6e+20
232083054,7,1,2458346.346568,0.000487,0.000516,0.03172,0.00250,0.00249,0.01477,0.00200,0.00228,8.7e+32,9.8e+31,8e+31,1e+20,9.8e+19,2.2e+21
232083054,8,1,2458350.274665,0.000187,0.000127,0.06919,0.02172,0.04073,0.00104,0.00048,0.00086,1.5e+32,2.5e+31,3.7e+31,2.7e+19,2.6e+19,3.2e+20
232083054,8,2,2458350.353593,0.000336,0.000350,0.02588,0.00480,0.00589,0.00386,0.00128,0.00182,1.8e+32,4.3e+31,5.2e+31,2.6e+19,2.5e+19,5.3e+20
232083054,9,1,2458352.713935,0.000516,0.000649,0.02605,0.00386,0.00408,0.01178,0.00515,0.00572,6.6e+32,2.7e+32,2.6e+32,9.1e+19,8.5e+19,2.1e+21
232083054,10,1,2458353.076781,0.000262,0.000314,0.04759,0.00443,0.00465,0.00560,0.00099,0.00121,6.4e+32,9.1e+31,1.2e+32,7.2e+19,6.9e+19,1.4e+21
232083054,1,1,2458355.503515,0.000043,0.000032,0.44609,0.00790,0.00776,0.00166,0.00010,0.00009,1.5e+33,8.6e+31,6.9e+31,1.1e+20,1.1e+20,1.7e+21
232083054,1,2,2458355.506149,0.000229,0.000279,0.04445,0.00749,0.00624,0.00204,0.00095,0.00476,1.9e+32,8.8e+31,3.6e+32,2.7e+19,2.6e+19,6.1e+20
232083054,1,3,2458355.514572,0.000883,0.000642,0.02706,0.00471,0.00471,0.01728,0.00700,0.00668,9e+32,3.7e+32,4.5e+32,7.6e+19,7.4e+19,1.7e+21
232083054,2,1,2458356.678881,0.000082,0.000083,0.09651,0.00674,0.00769,0.00251,0.00036,0.00037,4.9e+32,7e+31,4.4e+31,6.8e+19,6.2e+19,2.1e+21
232083054,3,1,2458361.009179,0.000163,0.000144,0.09342,0.01915,0.03957,0.00089,0.00033,0.00034,1.6e+32,2.1e+31,2.3e+31,3.6e+19,3.4e+19,7.1e+20
232083054,3,2,2458360.957786,0.000802,0.000910,0.02646,0.00272,0.00282,0.01342,0.00244,0.00305,7.1e+32,8.6e+31,1.2e+32,7.8e+19,7.6e+19,8.5e+20
232083054,4,1,2458366.115837,0.000071,0.000075,0.15915,0.01264,0.01545,0.00101,0.00015,0.00015,3.5e+32,3.1e+31,3.8e+31,6.3e+19,5.9e+19,1.9e+21
232083054,5,1,2458370.918864,0.000045,0.000043,0.38823,0.03115,0.06433,0.00104,0.00023,0.00018,7.6e+32,1e+32,5.5e+31,8.7e+19,8.3e+19,1.5e+21
232083054,5,2,2458370.923359,0.000823,0.001027,0.02769,0.00689,0.00895,0.00912,0.00196,0.00266,5.5e+32,1.8e+32,1.8e+32,6.4e+19,6.2e+19,8.8e+20
232083054,6,1,2458371.265633,0.000395,0.000538,0.02366,0.00451,0.00650,0.00552,0.00256,0.00382,2.5e+32,7.8e+31,1.6e+32,4e+19,3.8e+19,3.8e+20
232083054,7,1,2458375.256036,0.000524,0.000608,0.02076,0.00382,0.00446,0.00673,0.00240,0.00361,2.5e+32,6.7e+31,1.1e+32,4.9e+19,4.7e+19,8.3e+20
232083054,8,1,2458378.469038,0.000367,0.000290,0.02904,0.00468,0.00603,0.00376,0.00113,0.00135,2.5e+32,4.5e+31,7e+31,5e+19,4.6e+19,3.8e+20
232083054,9,1,2458380.081618,0.000183,0.000181,0.04809,0.00625,0.00735,0.00328,0.00078,0.00094,2.8e+32,4.5e+31,6.1e+31,5.1e+19,4.8e+19,7.5e+20
234283523,2,1,2458333.408879,0.000551,0.000820,0.00509,0.00072,0.00079,0.00804,0.00256,0.00323,2.1e+34,5.8e+33,7.9e+33,9.6e+20,9e+20,2e+22
234284556,1,1,2458333.383712,0.000365,0.000383,0.02575,0.00293,0.00301,0.00838,0.00212,0.00226,7e+32,1.3e+32,1.7e+32,8.8e+19,8.3e+19,1.8e+21
234284556,2,1,2458336.345627,0.001369,0.001233,0.01529,0.00193,0.00222,0.02131,0.00676,0.00862,9.2e+32,2.6e+32,3.2e+32,6e+19,5.7e+19,1.2e+21
234284556,3,1,2458339.688706,0.000257,0.000287,0.03360,0.00598,0.00896,0.00337,0.00111,0.00128,4.2e+32,7.6e+31,9.4e+31,5.4e+19,5e+19,1.6e+21
234284556,4,1,2458343.569066,0.000326,0.000335,0.02680,0.00335,0.00354,0.00526,0.00127,0.00158,5.4e+32,1.2e+32,1.1e+32,8.3e+19,7.6e+19,2.3e+21
234284556,5,1,2458351.644155,0.000304,0.000350,0.03063,0.00436,0.00550,0.00467,0.00108,0.00128,5.4e+32,7.6e+31,9.2e+31,9.1e+19,8.5e+19,2.4e+21
234284556,6,1,2458351.952477,0.000373,0.000384,0.01739,0.00390,0.00482,0.00370,0.00148,0.00200,2.4e+32,8.4e+31,1.4e+32,3e+19,2.8e+19,6.2e+20
234284556,7,1,2458353.035313,0.000333,0.000356,0.06710,0.01203,0.01468,0.00699,0.00101,0.00115,1.6e+33,3.4e+32,3.2e+32,1.2e+20,1.1e+20,1.8e+21
234284556,7,2,2458353.047212,0.000664,0.000616,0.06252,0.00575,0.00506,0.03245,0.00348,0.00336,5e+33,6.6e+32,8.5e+32,2.3e+20,2.2e+20,4.9e+21
234284556,7,3,2458353.032477,0.000133,0.000112,0.20797,0.00791,0.00835,0.00240,0.00041,0.00033,1.7e+33,2.6e+32,2.4e+32,1.2e+20,1.1e+20,2.9e+21
234288627,1,1,2458345.857746,0.000225,0.000230,0.01384,0.00125,0.00133,0.00456,0.00073,0.00088,1.7e+32,2.2e+31,2.4e+31,3.3e+19,3e+19,1e+21
234290432,3,1,2458334.740884,0.000060,0.000056,0.06561,0.00631,0.01228,0.00128,0.00033,0.00030,1e+33,1.2e+32,1.1e+32,9.7e+19,9.1e+19,1.7e+21
234290432,3,2,2458334.745092,0.000343,0.000332,0.01686,0.00181,0.00203,0.00944,0.00123,0.00130,2.3e+33,3.4e+32,3.6e+32,1.4e+20,1.4e+20,1.9e+21
234290432,4,1,2458335.118672,0.000247,0.000191,0.01112,0.00230,0.00359,0.00211,0.00078,0.00101,2.8e+32,5.1e+31,5.9e+31,4.9e+19,4.7e+19,7.2e+20
234290432,5,1,2458335.887001,0.000374,0.000393,0.00818,0.00166,0.00207,0.00429,0.00139,0.00203,5.5e+32,1.4e+32,1.4e+32,6.8e+19,6.4e+19,7.4e+20
234290432,6,1,2458337.901713,0.000273,0.000273,0.01717,0.00147,0.00161,0.00498,0.00092,0.00103,1.3e+33,1.9e+32,2e+32,9.7e+19,9e+19,1.2e+21
234290432,7,1,2458344.568256,0.000511,0.000580,0.00950,0.00106,0.00113,0.01143,0.00251,0.00330,1.7e+33,3.7e+32,3.6e+32,1.3e+20,1.3e+20,2.5e+21
234290432,8,1,2458346.319630,0.000270,0.000292,0.02189,0.00123,0.00123,0.00913,0.00115,0.00127,3e+33,4.7e+32,4.4e+32,1.9e+20,1.9e+20,4.7e+21
234290432,10,1,2458350.269463,0.000337,0.000394,0.00948,0.00138,0.00151,0.00571,0.00134,0.00177,6.9e+32,1.1e+32,1.5e+32,8.8e+19,8.2e+19,2.8e+21
234290432,11,1,2458351.422321,0.000144,0.000151,0.03358,0.00159,0.00165,0.00506,0.00051,0.00054,2.7e+33,2.9e+32,2.2e+32,1.6e+20,1.5e+20,2.5e+21
234292783,1,1,2458328.366762,0.000080,0.000081,0.27427,0.02032,0.02459,0.00133,0.00024,0.00024,,,,,,
234292783,3,1,2458352.783826,0.000400,0.000253,0.07019,0.02151,0.04014,0.00138,0.00064,0.00097,,,,,,
234295610,1,1,2458325.803342,0.000154,0.000139,0.20212,0.01241,0.01247,0.00553,0.00051,0.00051,2.6e+33,2.9e+32,2.8e+32,1.6e+20,1.6e+20,2.2e+21
234295610,1,2,2458325.810238,0.000376,0.000334,0.21544,0.01644,0.01670,0.01695,0.00158,0.00170,7.1e+33,1.1e+33,7e+32,2.6e+20,2.6e+20,6.6e+21
234295610,2,1,2458326.335054,0.000452,0.000474,0.08356,0.00400,0.00400,0.02249,0.00223,0.00252,4.1e+33,3.6e+32,3.5e+32,2.9e+20,2.7e+20,1e+22
234295610,3,1,2458327.668462,0.000069,0.000061,0.27244,0.03896,0.04721,0.00082,0.00017,0.00021,5.7e+32,4.4e+31,4.9e+31,7e+19,6.4e+19,2e+21
234295610,4,1,2458330.496068,0.000972,0.001136,0.02873,0.00626,0.00679,0.01498,0.00507,0.00758,9e+32,3.1e+32,5.6e+32,7.3e+19,7e+19,1.1e+21
234295610,5,1,2458340.646793,0.000061,0.000048,0.23068,0.06630,0.08473,0.00058,0.00019,0.00036,3.3e+32,4.9e+31,7.2e+31,5.8e+19,5.4e+19,1.6e+21
234295610,7,1,2458342.977004,0.000170,0.000097,0.61707,0.03236,0.02081,0.00257,0.00031,0.00018,3.9e+33,6.3e+32,4.3e+32,2.7e+20,2.5e+20,8.9e+21
234295610,7,2,2458342.979317,0.000354,0.000302,0.12367,0.02290,0.05613,0.00320,0.00101,0.00072,9.2e+32,3.8e+32,6.5e+32,5.3e+19,4.7e+19,8.4e+20
234305155,1,1,2458326.075261,0.000531,0.000579,0.00353,0.00028,0.00030,0.01428,0.00174,0.00212,1.7e+34,1.6e+33,2.4e+33,6.6e+20,6.1e+20,2e+22
234305155,2,1,2458335.211053,0.000134,0.000148,0.00584,0.00057,0.00066,0.00352,0.00066,0.00074,7.3e+33,9.8e+32,1.3e+33,3.6e+20,3.2e+20,1.2e+22
234305155,3,1,2458352.975665,0.000257,0.000286,0.00376,0.00054,0.00065,0.00404,0.00092,0.00110,5.4e+33,9e+32,7.4e+32,2.5e+20,2.4e+20,5.8e+21
234305155,1,1,2458357.917482,0.000274,0.000269,0.00493,0.00031,0.00032,0.00936,0.00133,0.00156,1.7e+34,2.2e+33,2.3e+33,5.6e+20,5.2e+20,7.3e+21
234305155,2,1,2458358.182242,0.000643,0.000665,0.00219,0.00024,0.00025,0.01317,0.00264,0.00340,9.6e+33,1.6e+33,2e+33,3.5e+20,3.4e+20,5.5e+21
234305155,3,1,2458362.696331,0.000760,0.001068,0.00221,0.00022,0.00023,0.01625,0.00300,0.00392,1.3e+34,1.6e+33,1.9e+33,5.8e+20,5.5e+20,2.1e+22
234305804,1,1,2458328.988123,0.000028,0.000026,0.88352,0.10697,0.09728,0.00069,0.00009,0.00014,,,,,,
234305872,3,1,2458374.177066,0.000158,0.000158,0.07967,0.00309,0.00308,0.00790,0.00052,0.00058,3.7e+33,2.2e+32,1.8e+32,1.6e+20,1.5e+20,3.1e+21
234307350,1,1,2458372.070873,0.000051,0.000053,6.55026,0.43470,0.64682,0.00073,0.00010,0.00009,8.3e+32,4.5e+31,3.2e+31,1e+20,9.2e+19,2.5e+21
234333175,2,1,2458327.285566,0.000616,0.000491,0.02351,0.00273,0.00299,0.00731,0.00166,0.00196,4.2e+32,9.9e+31,9e+31,5.2e+19,4.7e+19,1.8e+21
234333175,3,1,2458331.690372,0.000072,0.000063,0.20705,0.00625,0.00648,0.00302,0.00032,0.00026,1.5e+33,1.2e+32,1.6e+32,1.3e+20,1.2e+20,3.7e+21
234333175,4,1,2458331.949179,0.000065,0.000059,0.12855,0.00871,0.01054,0.00165,0.00020,0.00020,5.7e+32,3.2e+31,3.5e+31,7.3e+19,6.7e+19,2.6e+21
234333175,5,1,2458334.435388,0.000412,0.000436,0.02401,0.00468,0.00615,0.00431,0.00133,0.00161,2.9e+32,6.5e+31,6e+31,4.3e+19,4.1e+19,5.9e+20
234333175,6,1,2458335.458122,0.000036,0.000042,0.30091,0.02361,0.03021,0.00101,0.00016,0.00017,7.5e+32,7e+31,5.8e+31,6e+19,5.7e+19,1e+21
234333175,6,2,2458335.468258,0.001256,0.001539,0.02627,0.00391,0.00387,0.02078,0.00424,0.00492,1.3e+33,3.1e+32,3.7e+32,1.2e+20,1.2e+20,2.6e+21
234333175,8,1,2458338.134758,0.000052,0.000056,0.24761,0.01705,0.02095,0.00088,0.00014,0.00014,5.6e+32,5.2e+31,4.8e+31,6e+19,5.7e+19,8.2e+20
234333175,8,2,2458338.144919,0.000793,0.000759,0.04219,0.00237,0.00240,0.02022,0.00174,0.00189,1.8e+33,1.2e+32,1.5e+32,1.3e+20,1.2e+20,2.6e+21
234333175,9,1,2458340.171094,0.000337,0.000352,0.05131,0.00349,0.00354,0.00938,0.00103,0.00116,1.3e+33,1.2e+32,2.2e+32,1.4e+20,1.3e+20,4.7e+21
234333175,10,1,2458347.159870,0.000098,0.000098,0.10048,0.00781,0.00851,0.00167,0.00025,0.00027,4.7e+32,3.9e+31,4.7e+31,6.7e+19,6.3e+19,7e+20
234333175,10,2,2458347.145037,0.000472,0.000587,0.02465,0.00629,0.00917,0.00445,0.00194,0.00294,3.1e+32,1.1e+32,1.2e+32,1.7e+19,1.5e+19,2.6e+20
234333175,12,1,2458352.235179,0.000064,0.000063,0.16042,0.00735,0.00815,0.00182,0.00014,0.00014,8.1e+32,3.7e+31,3.9e+31,8e+19,7.6e+19,1.1e+21
234333175,2,1,2458354.838556,0.000314,0.000376,0.02003,0.00304,0.00349,0.00492,0.00121,0.00149,2.4e+32,4.7e+31,4.6e+31,4e+19,3.7e+19,1.3e+21
234333175,3,1,2458358.090438,0.000068,0.000063,0.21469,0.00571,0.00568,0.00428,0.00023,0.00024,3e+33,1.2e+32,1.6e+32,1.7e+20,1.6e+20,3e+21
234333175,4,1,2458361.594383,0.000517,0.000520,0.03357,0.00718,0.01191,0.00493,0.00222,0.00233,4.7e+32,1.4e+32,1.1e+32,8e+19,7.4e+19,1.8e+21
234333175,5,1,2458364.674771,0.000021,0.000022,0.33404,0.01209,0.01398,0.00158,0.00011,0.00011,1.5e+33,4.4e+31,5.6e+31,1.6e+20,1.4e+20,5e+21
234333175,5,2,2458364.690807,0.000905,0.000882,0.02837,0.00173,0.00172,0.02985,0.00298,0.00318,2e+33,2.1e+32,1.4e+32,7.7e+19,6.9e+19,1.5e+21
234333175,6,1,2458367.030633,0.000041,0.000045,0.28947,0.01104,0.01291,0.00102,0.00008,0.00008,9e+32,4.9e+31,4.1e+31,8.2e+19,7.9e+19,1.5e+21
234333175,6,2,2458367.045676,0.001070,0.000983,0.02297,0.00154,0.00152,0.02953,0.00351,0.00385,1.5e+33,1.5e+32,1.1e+32,1e+20,1e+20,4.2e+21
234333175,9,1,2458375.737550,0.000102,0.000103,0.08442,0.00626,0.00704,0.00200,0.00032,0.00036,4.5e+32,5.8e+31,6.9e+31,7.6e+19,7.1e+19,1.6e+21
234333175,9,2,2458375.750997,0.000927,0.001203,0.02382,0.00199,0.00194,0.02816,0.00369,0.00415,1.4e+33,1.6e+32,1.8e+32,5e+19,4.3e+19,1.1e+21
234333175,11,1,2458379.854586,0.001008,0.000967,0.02249,0.00210,0.00213,0.02162,0.00432,0.00549,1.2e+33,2e+32,2.8e+32,9.7e+19,8.7e+19,2.6e+21
234334620,1,1,2458361.266167,0.000026,0.000026,1.16390,0.08637,0.10935,0.00127,0.00017,0.00018,4.9e+32,3.1e+31,3.3e+31,4.6e+19,4.3e+19,7.6e+20
234334620,2,1,2458380.297506,0.000108,0.000101,0.51854,0.05015,0.06878,0.00126,0.00028,0.00030,2.5e+32,3.8e+31,3.9e+31,5.4e+19,5.1e+19,1.4e+21
234338669,1,1,2458330.442487,0.000306,0.000398,0.09003,0.01784,0.02056,0.00430,0.00137,0.00224,3.2e+32,6.9e+31,1e+32,4.8e+19,4.5e+19,4.3e+20
234495456,1,1,2458326.981081,0.000151,0.000152,0.09078,0.00944,0.01018,0.00351,0.00068,0.00079,2.5e+32,3.7e+31,4.5e+31,4e+19,3.7e+19,4.1e+20
234495456,2,1,2458327.723719,0.000386,0.000385,0.05637,0.00601,0.00659,0.00754,0.00165,0.00189,3.6e+32,6.1e+31,5.5e+31,4.4e+19,4.2e+19,7.6e+20
234495456,4,1,2458342.045693,0.000027,0.000028,0.81015,0.01783,0.01835,0.00191,0.00007,0.00008,1.3e+33,4.1e+31,3.3e+31,1.2e+20,1.2e+20,1.5e+21
234495456,5,1,2458342.326679,0.000140,0.000139,0.13795,0.00873,0.00901,0.00396,0.00044,0.00050,4.4e+32,4.6e+31,4.9e+31,5.4e+19,5.3e+19,6.3e+20
234495456,6,1,2458350.840570,0.000130,0.000129,0.12734,0.00895,0.00970,0.00435,0.00066,0.00075,4.5e+32,4.6e+31,5.4e+31,7.2e+19,6.6e+19,2e+21
